Price,Levy,Manufacturer,Category,Leather_Interior,Fuel_Type,Engine_Volume,Mileage,Cylinders,Gear_Box_Type,Drive_Wheels,Doors,Wheel,Color,Airbags,Levy_missing,Is_Turbo,Car_Age
10976,779.0,BMW,Coupe,Yes,Petrol,1.8,55000.0,4.0,Manual,Rear,4-5,Left wheel,Red,4,1,0,21
3136,441.0,HYUNDAI,Sedan,Yes,Hybrid,2.4,187909.0,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,0,11
11604,779.0,SUBARU,Sedan,No,Petrol,2.0,138000.0,4.0,Automatic,4x4,4-5,Right-hand drive,Silver,2,1,0,22
7995,779.0,NISSAN,Hatchback,Yes,Petrol,1.5,171000.0,4.0,Automatic,Front,4-5,Right-hand drive,Sky blue,4,1,0,22
8467,779.0,NISSAN,Hatchback,Yes,Petrol,1.5,138000.0,4.0,Variator,Front,4-5,Right-hand drive,Black,4,1,0,22
24029,707.0,SSANGYONG,Jeep,Yes,Diesel,2.0,119000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,15
32945,447.0,HONDA,Hatchback,Yes,Petrol,1.3,17150.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,13
15035,707.0,HYUNDAI,Sedan,Yes,Petrol,2.0,138111.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,15
9000,687.0,Other,Sedan,Yes,Petrol,1.6,75000.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,0,16
17249,640.0,SUBARU,Jeep,No,Petrol,2.0,112000.0,4.0,Automatic,4x4,4-5,Left wheel,Silver,0,0,0,13
45138,891.0,HYUNDAI,Jeep,Yes,Diesel,2.0,140633.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,0,10
27479,1203.0,Other,Jeep,Yes,Petrol,3.6,234000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,15
24775,779.0,Other,Coupe,No,Petrol,2.5,68000.0,4.0,Tiptronic,Front,2-3,Right-hand drive,Grey,12,1,0,12
188,333.0,SUBARU,Jeep,Yes,Hybrid,2.0,0.0,4.0,Automatic,4x4,4-5,Left wheel,Silver,0,0,0,12
17876,1292.0,Other,Jeep,Yes,Diesel,3.0,84110.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,0,10
43545,891.0,HYUNDAI,Sedan,Yes,Petrol,2.0,78196.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,10
17249,779.0,HONDA,Hatchback,Yes,Hybrid,1.5,160000.0,4.0,Variator,Front,4-5,Right-hand drive,White,0,1,0,14
12231,779.0,FORD,Hatchback,No,Petrol,1.6,154274.0,4.0,Automatic,Front,4-5,Left wheel,Silver,8,1,0,15
16621,779.0,TOYOTA,Hatchback,No,Hybrid,1.8,102000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,10,1,0,15
120,1055.0,NISSAN,Minivan,Yes,Petrol,3.5,74000.0,6.0,Automatic,Front,4-5,Left wheel,Grey,8,0,0,13
27174,730.0,CHEVROLET,Sedan,Yes,Petrol,1.6,9607.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,10
7840,779.0,NISSAN,Sedan,Yes,CNG,2.3,120000.0,6.0,Tiptronic,Front,4-5,Left wheel,White,8,1,0,23
18189,779.0,TOYOTA,Sedan,Yes,Hybrid,2.4,18600.0,4.0,Automatic,Front,4-5,Left wheel,Grey,8,1,0,20
23521,779.0,TOYOTA,Sedan,Yes,Hybrid,2.5,16960.0,4.0,Automatic,Front,4-5,Left wheel,Golden,10,0,0,13
3607,831.0,NISSAN,Sedan,Yes,Petrol,1.6,26965.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,0,9
1568,1018.0,BMW,Jeep,Yes,Diesel,3.0,270326.0,6.0,Automatic,4x4,4-5,Left wheel,White,12,0,0,15
17562,697.0,TOYOTA,Sedan,Yes,Petrol,1.8,132000.0,4.0,Tiptronic,Front,4-5,Left wheel,White,6,0,0,11
17876,779.0,TOYOTA,Sedan,No,LPG,2.4,167435.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,6,1,0,19
29163,781.0,HYUNDAI,Minivan,Yes,Diesel,2.5,63308.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,14
15577,639.0,CHEVROLET,Sedan,Yes,Diesel,2.0,77192.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,12
8515,1047.0,HYUNDAI,Sedan,Yes,Petrol,1.6,140900.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,19
18189,779.0,FORD,Jeep,Yes,Hybrid,2.5,175000.0,4.0,Automatic,4x4,4-5,Left wheel,Green,0,1,0,18
6272,779.0,MITSUBISHI,Minivan,No,Petrol,2.4,98000.0,4.0,Tiptronic,Front,4-5,Right-hand drive,White,4,1,0,27
4547,271.0,TOYOTA,Hatchback,No,Hybrid,1.5,196800.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,12
25716,779.0,BMW,Jeep,Yes,Petrol,3.0,125000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Black,12,1,0,18
16621,638.0,KIA,Sedan,Yes,Petrol,2.0,38305.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,12
23207,779.0,TOYOTA,Sedan,No,Hybrid,1.8,70042.0,4.0,Variator,Front,4-5,Left wheel,Grey,12,1,0,13
11604,1017.0,HYUNDAI,Sedan,Yes,LPG,2.0,269689.0,4.0,Automatic,Front,4-5,Left wheel,Orange,4,0,0,9
7840,779.0,MERCEDES-BENZ,Coupe,No,Petrol,2.0,210508.0,4.0,Manual,Rear,2-3,Left wheel,Silver,4,1,0,26
4547,919.0,MERCEDES-BENZ,Jeep,Yes,Diesel,3.0,149171.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,0,14
28830,528.0,HYUNDAI,Sedan,Yes,Petrol,1.6,90823.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,12
25089,781.0,TOYOTA,Sedan,No,Hybrid,2.5,125678.0,4.0,Tiptronic,Front,4-5,Left wheel,White,12,0,0,14
12281,687.0,CHEVROLET,Sedan,Yes,Petrol,1.6,111897.0,4.0,Automatic,Front,4-5,Left wheel,Red,4,0,0,16
8781,761.0,TOYOTA,Hatchback,No,Hybrid,1.8,315000.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,16
6899,1236.0,MITSUBISHI,Hatchback,No,Petrol,1.3,74000.0,4.0,Automatic,Front,4-5,Right-hand drive,White,2,0,0,15
3500,779.0,OPEL,Sedan,No,CNG,2.0,0.0,4.0,Manual,Front,4-5,Left wheel,Green,2,1,0,28
4077,779.0,VOLKSWAGEN,Sedan,Yes,Petrol,2.3,4444.0,5.0,Manual,Front,4-5,Left wheel,Sky blue,4,1,0,27
18503,503.0,TOYOTA,Hatchback,No,Hybrid,1.5,91753.0,4.0,Automatic,Front,4-5,Left wheel,White,8,0,0,14
12544,642.0,FORD,Sedan,No,Petrol,2.0,138664.0,4.0,Automatic,Front,4-5,Left wheel,Blue,0,0,0,14
16621,271.0,TOYOTA,Hatchback,No,Hybrid,1.5,113000.0,4.0,Variator,Front,4-5,Left wheel,White,9,0,0,12
16481,645.0,TOYOTA,Hatchback,Yes,Hybrid,1.8,121000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,7,0,0,15
314,779.0,Other,Hatchback,No,Petrol,0.6,150000.0,4.0,Manual,Rear,4-5,Left wheel,Sky blue,1,1,0,73
3500,779.0,MERCEDES-BENZ,Sedan,No,CNG,2.3,220000.0,4.0,Manual,Rear,4-5,Right-hand drive,Black,2,1,0,34
18817,779.0,MERCEDES-BENZ,Microbus,No,Diesel,2.2,200000.0,6.0,Manual,Rear,2-3,Left wheel,Grey,3,1,1,20
18422,642.0,TOYOTA,Sedan,Yes,Petrol,2.0,78200.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,0,14
26030,779.0,MERCEDES-BENZ,Jeep,Yes,Diesel,3.2,304000.0,8.0,Tiptronic,4x4,4-5,Left wheel,White,12,1,1,17
18800,530.0,HYUNDAI,Hatchback,Yes,Petrol,1.6,53000.0,4.0,Tiptronic,Front,4-5,Left wheel,Blue,10,0,0,13
23521,308.0,TOYOTA,Hatchback,No,Hybrid,1.8,152000.0,4.0,Variator,Front,4-5,Left wheel,Silver,0,0,0,12
21953,779.0,FORD,Hatchback,Yes,Plug-in Hybrid,2.0,133000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,10,1,0,13
11604,489.0,CHEVROLET,Sedan,Yes,Petrol,1.0,31455.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,10
18817,753.0,TOYOTA,Sedan,No,Petrol,2.4,72000.0,4.0,Tiptronic,Front,4-5,Left wheel,Golden,12,0,0,14
13658,687.0,HYUNDAI,Sedan,Yes,Petrol,1.6,115783.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,16
24239,502.0,TOYOTA,Hatchback,Yes,Petrol,1.5,69000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,13
10349,1888.0,BMW,Sedan,Yes,Petrol,3.0,15000.0,6.0,Tiptronic,Rear,>5,Left wheel,Blue,10,0,0,19
10976,779.0,TOYOTA,Hatchback,No,Hybrid,1.5,285000.0,4.0,Variator,Front,4-5,Left wheel,White,4,1,0,19
10976,779.0,FORD,Goods wagon,No,Diesel,2.5,137000.0,4.0,Manual,Rear,4-5,Left wheel,Blue,2,1,0,27
19296,862.0,HYUNDAI,Pickup,Yes,Diesel,2.5,61805.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,15
17876,645.0,MERCEDES-BENZ,Coupe,Yes,Petrol,1.8,230210.0,4.0,Tiptronic,Rear,2-3,Left wheel,Black,0,0,1,15
14113,1017.0,HYUNDAI,Sedan,Yes,LPG,2.0,31143.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,9
157,640.0,FORD,Sedan,Yes,Hybrid,2.0,215965.0,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,0,13
16621,779.0,VOLKSWAGEN,Sedan,No,Petrol,2.5,153000.0,5.0,Tiptronic,Front,4-5,Left wheel,Silver,6,0,0,13
16107,446.0,HONDA,Hatchback,Yes,Petrol,1.3,35479.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,0,12
5645,1288.0,CHEVROLET,Jeep,Yes,Diesel,2.0,48563.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,19
46251,1249.0,HYUNDAI,Universal,Yes,Diesel,2.5,83138.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,9
941,167.0,VOLKSWAGEN,Sedan,Yes,Petrol,0.2,73722.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,10
13485,779.0,MITSUBISHI,Jeep,Yes,Petrol,2.4,140000.0,4.0,Tiptronic,4x4,4-5,Left wheel,Grey,8,1,0,20
18503,777.0,SUBARU,Jeep,No,Petrol,2.5,140000.0,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0,0,12
20005,583.0,HYUNDAI,Sedan,Yes,Petrol,1.6,157421.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,15
31317,777.0,HYUNDAI,Minivan,Yes,Diesel,2.5,139328.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,12
26180,629.0,HYUNDAI,Sedan,Yes,Petrol,1.6,107899.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,11
6743,1273.0,TOYOTA,Sedan,Yes,Petrol,3.5,122418.0,6.0,Automatic,Front,4-5,Left wheel,Blue,12,0,0,11
7200,779.0,NISSAN,Sedan,No,Petrol,2.5,100000.0,6.0,Automatic,Rear,4-5,Right-hand drive,Silver,2,1,0,25
10515,363.0,CHEVROLET,Hatchback,Yes,Petrol,1.0,57498.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,12
17000,749.0,KIA,Sedan,No,Petrol,2.4,99000.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,10,0,0,12
14113,779.0,BMW,Jeep,Yes,CNG,2.5,380000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Silver,12,1,0,22
14113,779.0,AUDI,Sedan,Yes,Petrol,3.2,260000.0,12.0,Tiptronic,Front,4-5,Left wheel,Silver,12,1,0,20
7527,779.0,HONDA,Hatchback,Yes,Petrol,1.3,150000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,4,1,0,22
5500,779.0,TOYOTA,Sedan,No,Petrol,2.0,109000.0,4.0,Tiptronic,Front,4-5,Left wheel,Brown,4,1,0,23
38894,640.0,HYUNDAI,Jeep,Yes,Diesel,2.0,166476.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,13
7840,836.0,HYUNDAI,Sedan,Yes,LPG,2.0,350070.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,16
1098,761.0,TOYOTA,Sedan,Yes,Petrol,1.8,346078.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,0,16
10976,843.0,TOYOTA,Hatchback,No,Hybrid,1.5,100914.0,4.0,Automatic,Front,4-5,Left wheel,Sky blue,12,0,0,18
21953,781.0,TOYOTA,Sedan,Yes,Petrol,2.5,12300.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,0,0,14
22266,777.0,TOYOTA,Sedan,Yes,Petrol,2.5,105600.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,12,0,1,12
4234,1307.0,CHEVROLET,Sedan,Yes,Petrol,3.6,159094.0,6.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,11
627,2658.0,Other,Coupe,Yes,Petrol,6.4,33238.0,8.0,Automatic,Rear,2-3,Left wheel,White,12,0,0,10
9095,779.0,TOYOTA,Minivan,Yes,CNG,1.8,27000.0,4.0,Automatic,4x4,4-5,Right-hand drive,Blue,10,1,0,21
18189,779.0,Other,Jeep,Yes,Petrol,4.2,256000.0,8.0,Tiptronic,4x4,4-5,Left wheel,White,6,1,0,19
19757,1820.0,HONDA,Sedan,Yes,Petrol,3.5,13994.0,6.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,7
13000,642.0,FORD,Hatchback,No,Hybrid,2.0,208000.0,4.0,Variator,Front,4-5,Left wheel,Grey,8,0,0,14
14113,447.0,HONDA,Sedan,Yes,Hybrid,1.3,44000.0,4.0,Tiptronic,Front,4-5,Left wheel,Green,8,0,0,13
20385,779.0,TOYOTA,Sedan,No,Hybrid,2.5,320000.0,4.0,Variator,Front,4-5,Left wheel,White,6,1,0,14
2666,900.0,Other,Sedan,Yes,Petrol,2.4,101394.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,0,11
9938,639.0,HYUNDAI,Sedan,Yes,LPG,2.0,493905.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,12
23521,765.0,SUBARU,Jeep,No,Petrol,2.0,115000.0,6.0,Tiptronic,Front,4-5,Left wheel,Green,12,0,0,11
13172,891.0,HYUNDAI,Sedan,Yes,LPG,2.0,410137.0,4.0,Automatic,Front,4-5,Left wheel,Orange,4,0,0,10
12544,2188.0,MERCEDES-BENZ,Jeep,Yes,Petrol,3.5,246400.0,6.0,Tiptronic,4x4,4-5,Left wheel,Silver,8,0,0,19
11290,642.0,VOLKSWAGEN,Sedan,Yes,Diesel,2.0,97070.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,12,0,1,14
9408,779.0,SUBARU,Sedan,No,Petrol,2.0,182000.0,4.0,Tiptronic,4x4,4-5,Right-hand drive,Silver,2,1,1,23
13015,779.0,MERCEDES-BENZ,Sedan,Yes,LPG,2.5,235000.0,6.0,Tiptronic,Rear,4-5,Left wheel,White,0,1,0,21
36065,1055.0,LEXUS,Jeep,No,Hybrid,3.5,0.0,6.0,Automatic,4x4,4-5,Left wheel,Black,0,0,0,13
14113,779.0,MERCEDES-BENZ,Sedan,Yes,Petrol,1.8,140000.0,4.0,Tiptronic,Rear,4-5,Left wheel,Beige,0,1,0,20
26030,779.0,TOYOTA,Hatchback,Yes,Petrol,1.5,55000.0,4.0,Tiptronic,Front,4-5,Left wheel,Blue,12,1,0,10
10032,779.0,MERCEDES-BENZ,Goods wagon,No,Diesel,2.2,380000.0,4.0,Manual,Rear,4-5,Left wheel,Red,2,1,1,25
21012,779.0,TOYOTA,Sedan,No,Hybrid,2.4,251200.0,4.0,Automatic,Front,4-5,Left wheel,Silver,8,1,0,17
23138,836.0,HYUNDAI,Jeep,Yes,Diesel,2.0,221000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,16
4265,419.0,NISSAN,Hatchback,Yes,Petrol,1.2,187175.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,13
27504,730.0,HYUNDAI,Sedan,Yes,LPG,1.6,74909.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,10
7213,779.0,VOLKSWAGEN,Hatchback,No,Petrol,2.0,190000.0,4.0,Manual,Front,4-5,Left wheel,Silver,6,1,0,24
6429,779.0,TOYOTA,Sedan,Yes,Hybrid,2.5,234218.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,0,13
26999,707.0,HYUNDAI,Jeep,Yes,Diesel,2.0,164651.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,15
31988,3015.0,Other,Coupe,Yes,Petrol,6.3,419200.0,12.0,Automatic,Rear,2-3,Left wheel,Silver,12,0,0,9
14113,779.0,MERCEDES-BENZ,Coupe,Yes,CNG,5.0,245000.0,8.0,Tiptronic,Rear,2-3,Left wheel,Silver,10,1,0,26
2901,586.0,CHEVROLET,Sedan,Yes,Petrol,1.8,181550.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,0,14
5645,781.0,TOYOTA,Sedan,Yes,Petrol,2.5,230336.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,14
12231,503.0,TOYOTA,Hatchback,No,Petrol,1.5,136640.0,4.0,Automatic,Front,2-3,Left wheel,White,8,0,0,14
12858,528.0,FORD,Hatchback,No,Petrol,1.6,56000.0,4.0,Automatic,Front,4-5,Left wheel,Beige,10,0,0,12
18422,503.0,TOYOTA,Hatchback,Yes,Petrol,1.5,103000.0,4.0,Automatic,Front,4-5,Left wheel,Yellow,4,0,0,14
706,1018.0,BMW,Sedan,Yes,Petrol,3.0,163739.0,6.0,Automatic,4x4,4-5,Left wheel,White,12,0,0,15
43868,730.0,SSANGYONG,Jeep,Yes,Petrol,1.6,70940.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,10
10976,1408.0,FORD,Microbus,No,Diesel,2.2,170000.0,4.0,Manual,Front,4-5,Left wheel,Black,2,0,1,19
314,583.0,KIA,Sedan,Yes,Petrol,1.6,0.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,15
22894,779.0,BMW,Jeep,Yes,Diesel,3.0,235000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Black,8,1,1,20
40769,1327.0,TOYOTA,Sedan,Yes,Petrol,2.5,43000.0,4.0,Tiptronic,Front,4-5,Left wheel,Blue,12,0,0,8
42764,696.0,HYUNDAI,Jeep,Yes,Diesel,2.2,164593.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,13
1700,779.0,OPEL,Sedan,No,CNG,1.6,0.0,4.0,Manual,Front,4-5,Left wheel,Green,2,1,0,32
24462,1077.0,TOYOTA,Jeep,Yes,Petrol,2.0,10610.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,7
10976,1268.0,TOYOTA,Hatchback,No,Hybrid,1.5,67000.0,4.0,Variator,Front,4-5,Right-hand drive,Silver,4,0,0,14
22567,650.0,CHEVROLET,Hatchback,Yes,Petrol,1.4,94793.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,10
1098,1793.0,MERCEDES-BENZ,Sedan,Yes,Petrol,5.5,274563.0,8.0,Automatic,Rear,4-5,Left wheel,White,12,0,0,15
6909,876.0,CHEVROLET,Sedan,Yes,Petrol,1.8,119484.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,17
15530,502.0,TOYOTA,Hatchback,Yes,Petrol,1.5,179000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,13
40556,1017.0,HYUNDAI,Jeep,Yes,Diesel,2.0,48089.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,9
5331,779.0,MERCEDES-BENZ,Sedan,No,Petrol,1.8,335000.0,4.0,Manual,Rear,4-5,Left wheel,Silver,2,1,1,31
18817,836.0,BMW,Sedan,Yes,Diesel,2.0,197000.0,4.0,Manual,Front,4-5,Left wheel,Black,0,0,0,16
6586,779.0,HONDA,Jeep,No,LPG,2.0,100000.0,4.0,Automatic,4x4,4-5,Right-hand drive,Silver,12,1,0,28
22894,891.0,KIA,Jeep,Yes,Petrol,2.0,55447.0,4.0,Automatic,Front,4-5,Left wheel,Blue,10,0,1,10
16778,765.0,CHEVROLET,Jeep,Yes,LPG,2.0,34328.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,11
26657,777.0,Other,Jeep,No,Petrol,2.5,101435.0,4.0,Automatic,Front,4-5,Left wheel,Black,10,0,0,12
21953,1327.0,NISSAN,Jeep,Yes,Petrol,4.0,79633.0,6.0,Automatic,4x4,4-5,Left wheel,Silver,6,0,0,15
22357,640.0,CHEVROLET,Jeep,Yes,Diesel,2.0,121042.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,13
1568,505.0,FORD,Sedan,Yes,Hybrid,2.0,93453.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,0,8
19933,531.0,HYUNDAI,Sedan,Yes,Petrol,1.6,134000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,14
17000,474.0,CHEVROLET,Sedan,Yes,Petrol,1.4,115000.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,10,0,1,13
20385,779.0,VOLKSWAGEN,Sedan,Yes,Petrol,1.8,70000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,1,0,12
392,394.0,TOYOTA,Coupe,Yes,Hybrid,2.5,374808.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,0,12
45872,1017.0,HONDA,Coupe,Yes,Petrol,2.0,57895.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,9
941,862.0,VOLKSWAGEN,Sedan,Yes,Diesel,2.5,175389.0,5.0,Automatic,Front,4-5,Left wheel,Grey,12,0,0,15
39201,779.0,SUBARU,Sedan,Yes,Petrol,2.5,114350.0,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,0,13
251,753.0,HYUNDAI,Sedan,Yes,Petrol,2.4,151782.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,0,14
1333,900.0,MITSUBISHI,Jeep,Yes,Petrol,2.4,51141.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,11
7213,862.0,FORD,Sedan,No,Hybrid,2.5,224000.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,12,0,0,15
14834,531.0,HYUNDAI,Sedan,Yes,Petrol,1.6,131443.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,14
14454,583.0,HYUNDAI,Sedan,Yes,Petrol,1.6,128980.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,15
11604,777.0,FORD,Sedan,Yes,Petrol,2.5,176000.0,4.0,Tiptronic,Front,4-5,Left wheel,White,10,0,0,12
18817,779.0,HONDA,Sedan,Yes,Hybrid,1.5,180000.0,4.0,Variator,Front,4-5,Left wheel,Sky blue,8,1,0,14
34497,697.0,MERCEDES-BENZ,Minivan,Yes,Diesel,2.2,196000.0,8.0,Tiptronic,Rear,4-5,Left wheel,Green,8,0,0,14
9565,1079.0,VOLKSWAGEN,Sedan,Yes,Petrol,2.0,70098.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,8
706,639.0,SUBARU,Jeep,Yes,Petrol,2.0,64923.0,4.0,Automatic,4x4,4-5,Left wheel,Orange,12,0,0,12
19444,779.0,MERCEDES-BENZ,Minivan,No,Diesel,2.2,259000.0,6.0,Tiptronic,Rear,4-5,Left wheel,Carnelian red,4,1,0,20
12858,1018.0,MERCEDES-BENZ,Jeep,Yes,Diesel,3.0,137270.0,6.0,Automatic,4x4,4-5,Left wheel,Grey,12,0,0,15
2700,779.0,Other,Pickup,No,Petrol,2.0,500000.0,4.0,Manual,4x4,4-5,Left wheel,Black,0,1,0,36
28043,831.0,CHEVROLET,Jeep,Yes,Diesel,1.6,109953.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,9
13328,738.0,CHEVROLET,Sedan,Yes,Petrol,1.4,78667.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,0,9
6899,779.0,Other,Hatchback,No,Diesel,1.4,0.0,4.0,Manual,Front,4-5,Left wheel,Silver,0,1,1,23
45473,780.0,VOLKSWAGEN,Sedan,Yes,Petrol,1.4,35000.0,4.0,Tiptronic,Front,4-5,Left wheel,White,12,0,0,7
12231,779.0,NISSAN,Jeep,Yes,Petrol,2.0,160000.0,4.0,Automatic,4x4,4-5,Left wheel,Black,6,1,0,20
17876,353.0,TOYOTA,Sedan,No,Hybrid,1.8,203101.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,0,11
1568,642.0,AUDI,Jeep,Yes,Diesel,2.0,167398.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,0,14
5959,934.0,FORD,Sedan,Yes,Petrol,2.5,150091.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,11
4200,779.0,MERCEDES-BENZ,Sedan,No,CNG,2.0,284000.0,4.0,Manual,Rear,4-5,Left wheel,Red,0,1,0,41
14834,583.0,HYUNDAI,Sedan,Yes,Petrol,1.6,147700.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,15
9408,779.0,Other,Jeep,No,LPG,3.7,32000.0,6.0,Automatic,4x4,4-5,Left wheel,Blue,2,1,0,23
16151,891.0,HYUNDAI,Sedan,Yes,LPG,2.0,286974.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,10
23239,836.0,HYUNDAI,Jeep,Yes,Diesel,2.0,124289.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,16
4861,779.0,MITSUBISHI,Jeep,Yes,Petrol,2.0,180000.0,4.0,Tiptronic,4x4,4-5,Left wheel,Silver,4,1,0,24
14113,986.0,Other,Jeep,No,Petrol,2.4,240000.0,4.0,Tiptronic,4x4,4-5,Left wheel,Silver,8,0,0,16
3450,753.0,CHEVROLET,Jeep,Yes,Petrol,2.4,233733.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,14
6269,1099.0,HYUNDAI,Sedan,Yes,Petrol,2.7,93168.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,16
24775,645.0,LEXUS,Hatchback,Yes,Hybrid,1.8,80000.0,6.0,Automatic,Front,4-5,Left wheel,Grey,10,0,0,15
784,917.0,BMW,Sedan,Yes,Diesel,3.0,0.0,6.0,Automatic,4x4,4-5,Left wheel,Black,0,0,0,13
25591,530.0,HYUNDAI,Sedan,Yes,Petrol,1.6,81351.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,13
18817,779.0,HYUNDAI,Hatchback,No,Petrol,1.6,80000.0,4.0,Tiptronic,Front,4-5,Left wheel,White,4,1,0,13
627,1172.0,MERCEDES-BENZ,Sedan,Yes,Diesel,3.5,134904.0,6.0,Automatic,4x4,4-5,Left wheel,Grey,12,0,0,15
627,4736.0,SUBARU,Sedan,Yes,Petrol,2.0,256000.0,4.0,Manual,4x4,4-5,Right-hand drive,White,6,0,0,22
